0	0
10	160.845
20	215.17
30	242.468
40	258.89
50	269.856
60	277.698
70	283.584
80	288.166
90	291.832
100	294.834
110	297.335
120	299.453
130	301.269
140	302.842
150	304.22
160	305.435
170	306.516
180	307.483
190	308.353
200	309.14
210	309.856
220	310.51
230	311.11
240	311.661
250	312.17
260	312.641
270	313.079
280	313.487
290	313.867
300	314.223
310	314.557
320	314.87
330	315.165
340	315.443
350	315.706
360	315.955
370	316.19
380	316.413
390	316.626
400	316.827
410	317.02
420	317.203
430	317.378
440	317.545
450	317.705
460	317.858
470	318.005
480	318.146
490	318.281
500	318.411
510	318.536
520	318.656
530	318.772
540	318.883
550	318.991
560	319.094
570	319.195
580	319.291
590	319.385
600	319.475
610	319.563
620	319.648
630	319.73
640	319.81
650	319.887
660	319.962
670	320.034
680	320.105
690	320.174
700	320.24
710	320.305
720	320.368
730	320.429
740	320.489
750	320.547
760	320.604
770	320.659
780	320.713
790	320.765
800	320.816
810	320.866
820	320.915
830	320.962
840	321.009
850	321.054
860	321.098
870	321.141
880	321.184
890	321.225
900	321.266
910	321.305
920	321.344
930	321.382
940	321.419
950	321.455
960	321.491
970	321.526
980	321.56
990	321.593
1000	321.626
1010	321.658
1020	321.69
1030	321.721
1040	321.751
1050	321.781
1060	321.81
1070	321.839
1080	321.867
1090	321.894
1100	321.921
1110	321.948
1120	321.974
1130	322
1140	322.025
1150	322.05
1160	322.075
1170	322.099
1180	322.122
1190	322.145
1200	322.168
1210	322.191
1220	322.213
1230	322.234
1240	322.256
1250	322.277
1260	322.297
1270	322.318
1280	322.338
1290	322.358
1300	322.377
1310	322.396
1320	322.415
1330	322.434
1340	322.452
1350	322.47
1360	322.488
1370	322.505
1380	322.523
1390	322.54
1400	322.557
1410	322.573
1420	322.589
1430	322.605
1440	322.621
1450	322.637
1460	322.652
1470	322.668
1480	322.683
1490	322.697
1500	322.712
1510	322.727
1520	322.741
1530	322.755
1540	322.769
1550	322.782
1560	322.796
1570	322.809
1580	322.823
1590	322.836
1600	322.848
1610	322.861
1620	322.874
1630	322.886
1640	322.898
1650	322.91
1660	322.922
1670	322.934
1680	322.946
1690	322.957
1700	322.969
1710	322.98
1720	322.991
1730	323.002
1740	323.013
1750	323.024
1760	323.034
1770	323.045
1780	323.055
1790	323.066
