0	0
10	30.7636
20	56.1886
30	77.5537
40	95.7594
50	111.458
60	125.135
70	137.156
80	147.805
90	157.305
100	165.831
110	173.527
120	180.508
130	186.868
140	192.689
150	198.034
160	202.961
170	207.516
180	211.74
190	215.668
200	219.33
210	222.752
220	225.956
230	228.964
240	231.793
250	234.457
260	236.972
270	239.348
280	241.598
290	243.732
300	245.757
310	247.683
320	249.515
330	251.262
340	252.928
350	254.519
360	256.041
370	257.497
380	258.892
390	260.229
400	261.512
410	262.745
420	263.929
430	265.069
440	266.166
450	267.223
460	268.241
470	269.224
480	270.172
490	271.089
500	271.974
510	272.83
520	273.658
530	274.46
540	275.236
550	275.989
560	276.718
570	277.425
580	278.112
590	278.779
600	279.426
610	280.055
620	280.666
630	281.261
640	281.839
650	282.402
660	282.95
670	283.483
680	284.003
690	284.51
700	285.004
710	285.485
720	285.955
730	286.414
740	286.861
750	287.298
760	287.724
770	288.141
780	288.548
790	288.946
800	289.336
810	289.716
820	290.088
830	290.453
840	290.809
850	291.158
860	291.499
870	291.834
880	292.161
890	292.482
900	292.797
910	293.105
920	293.407
930	293.704
940	293.994
950	294.279
960	294.559
970	294.833
980	295.102
990	295.367
1000	295.626
1010	295.881
1020	296.131
1030	296.377
1040	296.618
1050	296.856
1060	297.089
1070	297.318
1080	297.543
1090	297.764
1100	297.982
1110	298.196
1120	298.407
1130	298.614
1140	298.818
1150	299.018
1160	299.215
1170	299.41
1180	299.601
1190	299.789
1200	299.974
1210	300.157
1220	300.336
1230	300.513
1240	300.687
1250	300.859
1260	301.028
1270	301.195
1280	301.359
1290	301.521
1300	301.681
1310	301.838
1320	301.993
1330	302.146
1340	302.297
1350	302.445
1360	302.592
1370	302.737
1380	302.879
1390	303.02
1400	303.159
1410	303.296
1420	303.431
1430	303.565
1440	303.696
1450	303.826
1460	303.955
1470	304.081
1480	304.206
1490	304.33
1500	304.452
1510	304.572
1520	304.691
1530	304.809
1540	304.925
1550	305.039
1560	305.153
1570	305.264
1580	305.375
1590	305.484
1600	305.592
1610	305.699
1620	305.804
1630	305.909
1640	306.012
1650	306.113
1660	306.214
1670	306.314
1680	306.412
1690	306.509
1700	306.606
1710	306.701
1720	306.795
1730	306.888
1740	306.98
1750	307.071
1760	307.161
1770	307.25
1780	307.338
1790	307.426
1800	307.512
1810	307.597
1820	307.682
1830	307.766
1840	307.848
1850	307.93
1860	308.011
1870	308.092
1880	308.171
1890	308.25
1900	308.328
1910	308.405
1920	308.481
1930	308.556
1940	308.631
1950	308.705
1960	308.779
1970	308.851
1980	308.923
1990	308.995
2000	309.065
2010	309.135
2020	309.204
2030	309.273
2040	309.341
2050	309.408
2060	309.475
2070	309.541
2080	309.607
2090	309.671
2100	309.736
2110	309.799
2120	309.863
2130	309.925
2140	309.987
2150	310.049
2160	310.109
2170	310.17
2180	310.23
2190	310.289
2200	310.348
2210	310.406
2220	310.464
2230	310.521
2240	310.578
2250	310.634
2260	310.69
2270	310.745
2280	310.8
2290	310.855
2300	310.909
2310	310.962
2320	311.015
2330	311.068
2340	311.12
2350	311.172
2360	311.223
2370	311.274
2380	311.325
2390	311.375
2400	311.425
2410	311.474
2420	311.523
2430	311.572
2440	311.62
2450	311.668
2460	311.715
2470	311.762
2480	311.809
