0	0
0.1	2.21658
0.2	3.39103
0.3	4.1184
0.4	4.61317
0.5	4.97152
0.6	5.24304
0.7	5.45587
0.8	5.6272
0.9	5.76807
1	5.88596
1.1	5.98605
1.2	6.0721
1.3	6.14687
1.4	6.21244
1.5	6.27041
1.6	6.32203
1.7	6.36828
1.8	6.40997
1.9	6.44773
2	6.4821
2.1	6.51352
2.2	6.54234
2.3	6.56889
2.4	6.5934
2.5	6.61612
2.6	6.63724
2.7	6.65691
2.8	6.67527
2.9	6.69247
3	6.70859
3.1	6.72375
3.2	6.73802
3.3	6.75148
3.4	6.7642
3.5	6.77624
3.6	6.78765
3.7	6.79847
3.8	6.80876
3.9	6.81855
4	6.82788
4.1	6.83677
4.2	6.84527
4.3	6.85338
4.4	6.86115
4.5	6.86859
4.6	6.87572
4.7	6.88256
4.8	6.88913
4.9	6.89544
5	6.90151
5.1	6.90735
5.2	6.91298
5.3	6.9184
5.4	6.92363
5.5	6.92868
5.6	6.93355
5.7	6.93826
5.8	6.94281
5.9	6.94722
6	6.95148
6.1	6.95561
6.2	6.95961
6.3	6.96349
6.4	6.96725
6.5	6.9709
6.6	6.97444
6.7	6.97788
6.8	6.98122
6.9	6.98447
7	6.98762
7.1	6.9907
7.2	6.99368
7.3	6.99659
7.4	6.99943
7.5	7.00219
7.6	7.00488
7.7	7.0075
7.8	7.01005
7.9	7.01255
8	7.01498
8.1	7.01735
8.2	7.01967
8.3	7.02193
8.4	7.02414
8.5	7.0263
8.6	7.02841
8.7	7.03048
8.8	7.0325
8.9	7.03447
9	7.0364
9.1	7.03829
9.2	7.04014
9.3	7.04195
9.4	7.04372
9.5	7.04546
9.6	7.04716
9.7	7.04883
9.8	7.05046
9.9	7.05206
10	7.05363
10.1	7.05517
10.2	7.05668
10.3	7.05817
10.4	7.05962
10.5	7.06105
10.6	7.06245
10.7	7.06382
10.8	7.06517
10.9	7.0665
11	7.0678
11.1	7.06908
11.2	7.07033
11.3	7.07157
11.4	7.07278
11.5	7.07397
11.6	7.07515
11.7	7.0763
11.8	7.07743
11.9	7.07855
12	7.07964
12.1	7.08072
12.2	7.08178
12.3	7.08283
12.4	7.08386
12.5	7.08487
12.6	7.08586
12.7	7.08685
12.8	7.08781
12.9	7.08876
13	7.0897
13.1	7.09062
13.2	7.09153
13.3	7.09242
13.4	7.09331
13.5	7.09418
13.6	7.09503
13.7	7.09588
13.8	7.09671
13.9	7.09753
14	7.09834
14.1	7.09914
14.2	7.09992
14.3	7.1007
14.4	7.10146
14.5	7.10222
14.6	7.10296
14.7	7.1037
14.8	7.10442
14.9	7.10514
15	7.10585
15.1	7.10654
15.2	7.10723
15.3	7.10791
15.4	7.10858
15.5	7.10924
15.6	7.10989
15.7	7.11054
15.8	7.11118
15.9	7.1118
16	7.11243
16.1	7.11304
16.2	7.11365
16.3	7.11424
16.4	7.11484
16.5	7.11542
16.6	7.116
16.7	7.11657
16.8	7.11713
16.9	7.11769
17	7.11824
17.1	7.11879
17.2	7.11933
17.3	7.11986
17.4	7.12038
17.5	7.1209
17.6	7.12142
17.7	7.12193
17.8	7.12243
17.9	7.12293
18	7.12342
18.1	7.12391
18.2	7.12439
18.3	7.12487
18.4	7.12534
18.5	7.1258
18.6	7.12626
18.7	7.12672
18.8	7.12717
18.9	7.12762
19	7.12806
19.1	7.1285
19.2	7.12893
19.3	7.12936
19.4	7.12978
19.5	7.1302
19.6	7.13062
19.7	7.13103
19.8	7.13144
19.9	7.13184
20	7.13224
20.1	7.13264
20.2	7.13303
20.3	7.13342
20.4	7.1338
20.5	7.13418
20.6	7.13456
20.7	7.13493
20.8	7.1353
20.9	7.13567
21	7.13603
21.1	7.13639
21.2	7.13674
21.3	7.1371
21.4	7.13745
21.5	7.13779
21.6	7.13813
21.7	7.13847
21.8	7.13881
21.9	7.13914
22	7.13947
22.1	7.1398
22.2	7.14013
22.3	7.14045
22.4	7.14077
22.5	7.14108
22.6	7.1414
22.7	7.14171
22.8	7.14202
22.9	7.14232
23	7.14262
23.1	7.14292
23.2	7.14322
23.3	7.14352
23.4	7.14381
23.5	7.1441
23.6	7.14439
23.7	7.14467
23.8	7.14495
23.9	7.14524
24	7.14551
24.1	7.14579
24.2	7.14606
24.3	7.14633
24.4	7.1466
24.5	7.14687
24.6	7.14714
24.7	7.1474
24.8	7.14766
24.9	7.14792
25	7.14817
25.1	7.14843
25.2	7.14868
25.3	7.14893
25.4	7.14918
25.5	7.14943
25.6	7.14967
25.7	7.14991
25.8	7.15015
25.9	7.15039
26	7.15063
26.1	7.15087
26.2	7.1511
26.3	7.15133
26.4	7.15156
26.5	7.15179
26.6	7.15202
26.7	7.15224
26.8	7.15247
26.9	7.15269
27	7.15291
27.1	7.15313
27.2	7.15334
27.3	7.15356
27.4	7.15377
27.5	7.15398
27.6	7.1542
27.7	7.1544
27.8	7.15461
27.9	7.15482
28	7.15502
28.1	7.15523
28.2	7.15543
28.3	7.15563
28.4	7.15583
28.5	7.15603
28.6	7.15622
28.7	7.15642
28.8	7.15661
28.9	7.1568
29	7.15699
29.1	7.15718
