0	0
0.1	2.28354
0.2	3.5503
0.3	4.35572
0.4	4.913
0.5	5.32151
0.6	5.6338
0.7	5.88029
0.8	6.0798
0.9	6.24458
1	6.38298
1.1	6.50086
1.2	6.60248
1.3	6.69097
1.4	6.76873
1.5	6.83761
1.6	6.89903
1.7	6.95415
1.8	7.00389
1.9	7.049
2	7.0901
2.1	7.1277
2.2	7.16223
2.3	7.19406
2.4	7.22348
2.5	7.25075
2.6	7.27612
2.7	7.29976
2.8	7.32186
2.9	7.34255
3	7.36196
3.1	7.38022
3.2	7.39742
3.3	7.41365
3.4	7.42899
3.5	7.44351
3.6	7.45728
3.7	7.47035
3.8	7.48277
3.9	7.49459
4	7.50586
4.1	7.51661
4.2	7.52688
4.3	7.5367
4.4	7.54609
4.5	7.55509
4.6	7.56372
4.7	7.57199
4.8	7.57994
4.9	7.58759
5	7.59494
5.1	7.60201
5.2	7.60883
5.3	7.6154
5.4	7.62174
5.5	7.62785
5.6	7.63376
5.7	7.63947
5.8	7.64499
5.9	7.65033
6	7.6555
6.1	7.66051
6.2	7.66536
6.3	7.67006
6.4	7.67463
6.5	7.67905
6.6	7.68335
6.7	7.68753
6.8	7.69158
6.9	7.69552
7	7.69936
7.1	7.70309
7.2	7.70672
7.3	7.71025
7.4	7.71369
7.5	7.71704
7.6	7.72031
7.7	7.72349
7.8	7.7266
7.9	7.72963
8	7.73258
8.1	7.73547
8.2	7.73828
8.3	7.74103
8.4	7.74372
8.5	7.74634
8.6	7.74891
8.7	7.75142
8.8	7.75387
8.9	7.75627
9	7.75862
9.1	7.76092
9.2	7.76317
9.3	7.76537
9.4	7.76752
9.5	7.76964
9.6	7.77171
9.7	7.77373
9.8	7.77572
9.9	7.77767
10	7.77958
10.1	7.78145
10.2	7.78329
10.3	7.78509
10.4	7.78686
10.5	7.78859
10.6	7.7903
10.7	7.79197
10.8	7.79361
10.9	7.79523
11	7.79681
11.1	7.79837
11.2	7.79989
11.3	7.8014
11.4	7.80287
11.5	7.80433
11.6	7.80575
11.7	7.80716
11.8	7.80854
11.9	7.80989
12	7.81123
12.1	7.81254
12.2	7.81383
12.3	7.81511
12.4	7.81636
12.5	7.81759
12.6	7.8188
12.7	7.82
12.8	7.82117
12.9	7.82233
13	7.82347
13.1	7.82459
13.2	7.8257
13.3	7.82679
13.4	7.82786
13.5	7.82892
13.6	7.82997
13.7	7.83099
13.8	7.83201
13.9	7.83301
14	7.83399
14.1	7.83497
14.2	7.83592
14.3	7.83687
14.4	7.8378
14.5	7.83872
14.6	7.83963
14.7	7.84052
14.8	7.84141
14.9	7.84228
15	7.84314
15.1	7.84399
15.2	7.84482
15.3	7.84565
15.4	7.84647
15.5	7.84727
15.6	7.84807
15.7	7.84885
15.8	7.84963
15.9	7.8504
16	7.85115
16.1	7.8519
16.2	7.85264
16.3	7.85337
16.4	7.85409
16.5	7.8548
16.6	7.85551
16.7	7.8562
16.8	7.85689
16.9	7.85757
17	7.85824
17.1	7.85891
17.2	7.85956
17.3	7.86021
17.4	7.86085
17.5	7.86149
17.6	7.86211
17.7	7.86273
17.8	7.86335
17.9	7.86395
18	7.86455
18.1	7.86515
18.2	7.86573
18.3	7.86632
18.4	7.86689
18.5	7.86746
18.6	7.86802
18.7	7.86858
18.8	7.86913
18.9	7.86967
19	7.87021
19.1	7.87074
19.2	7.87127
19.3	7.87179
19.4	7.87231
19.5	7.87282
19.6	7.87333
19.7	7.87383
19.8	7.87433
19.9	7.87482
20	7.87531
20.1	7.87579
20.2	7.87627
20.3	7.87674
20.4	7.87721
20.5	7.87767
20.6	7.87813
20.7	7.87859
20.8	7.87904
20.9	7.87948
21	7.87992
21.1	7.88036
21.2	7.8808
21.3	7.88123
21.4	7.88165
21.5	7.88207
21.6	7.88249
21.7	7.88291
21.8	7.88332
21.9	7.88372
22	7.88413
22.1	7.88453
22.2	7.88492
22.3	7.88531
22.4	7.8857
22.5	7.88609
22.6	7.88647
22.7	7.88685
22.8	7.88723
22.9	7.8876
23	7.88797
23.1	7.88833
23.2	7.8887
23.3	7.88906
23.4	7.88941
23.5	7.88977
23.6	7.89012
23.7	7.89047
23.8	7.89081
23.9	7.89115
24	7.89149
24.1	7.89183
24.2	7.89216
24.3	7.89249
24.4	7.89282
24.5	7.89315
24.6	7.89347
24.7	7.89379
24.8	7.89411
24.9	7.89442
25	7.89474
25.1	7.89505
25.2	7.89535
25.3	7.89566
25.4	7.89596
25.5	7.89626
25.6	7.89656
25.7	7.89686
25.8	7.89715
25.9	7.89744
26	7.89773
26.1	7.89802
26.2	7.89831
26.3	7.89859
26.4	7.89887
26.5	7.89915
26.6	7.89943
26.7	7.8997
26.8	7.89997
26.9	7.90024
27	7.90051
27.1	7.90078
27.2	7.90104
27.3	7.90131
27.4	7.90157
27.5	7.90183
27.6	7.90208
27.7	7.90234
27.8	7.90259
27.9	7.90284
28	7.90309
28.1	7.90334
28.2	7.90359
28.3	7.90383
28.4	7.90407
28.5	7.90432
28.6	7.90456
28.7	7.90479
28.8	7.90503
28.9	7.90526
29	7.9055
29.1	7.90573
29.2	7.90596
29.3	7.90619
29.4	7.90641
29.5	7.90664
29.6	7.90686
29.7	7.90708
29.8	7.90731
29.9	7.90752
